"18 Digit Account ID Conversion","Account ID","Account Name","Billing Country (text only)","Website","Website URL cleaned","Crunchbase URL","Company NOT in Crunchbase","Company AIN'T BEEN CHECKED in Crunchbase"
"0011Y00002rb94NQAQ","0011Y00002rb94N","SYML","United States","brownbagdelivers.com","brownbagdelivers.com","","0","1"
"0012A00002EKw7kQAD","0012A00002EKw7k","Symmetryk.com GmbH","Switzerland","www.symmetryk.com","symmetryk.com","","0","1"
"0011Y00002reP4YQAU","0011Y00002reP4Y","Sympatic","","https://www.sympatic.com/","sympatic.com/","https://www.crunchbase.com/organization/sympatic","0","0"
"0011Y000035xkldQAA","0011Y000035xkld","SymphonyRM","United States","https://www.symphonyrm.com/","symphonyrm.com/","https://www.crunchbase.com/organization/symphonyrm","0","0"
"001F000001JFX6IIAX","001F000001JFX6I","Symplified","United States","http://www.symplified.com","symplified.com","https://www.crunchbase.com/organization/symplified","0","0"
"0012A00002BrhJ9QAJ","0012A00002BrhJ9","Synapse Digital Media","Australia","http://Www.synapsedigitalmedia.com","Www.synapsedigitalmedia.com","","0","1"
"0011Y00002rb94OQAQ","0011Y00002rb94O","Synchronos LLC","United States","","","","0","1"
"001F000001nZqoAIAS","001F000001nZqoA","SYNCHRONY AUSTRALIA","Australia","https://www.synchronyaustralia.com.au/","synchronyaustralia.com.au/","https://www.crunchbase.com/organization/synchrony-australia","0","0"
"0011Y0000357bzwQAA","0011Y0000357bzw","Syncify","United Kingdom","postary.com","postary.com","","0","1"
"0012A00002LjxaSQAR","0012A00002LjxaS","Synergistic Energy Evolution (SEE)","United States","","","","0","1"
"0011Y00002reP89QAE","0011Y00002reP89","Synergize Insights","United States","seamsociallabs.com","seamsociallabs.com","","0","1"
"0012A00002IymWTQAZ","0012A00002IymWT","Synergizr Teams","Senegal","http://synergizr.launchrock.com/","synergizr.launchrock.com/","","0","1"
"0012A000029f2UYQAY","0012A000029f2UY","SynergyMP","United States","http://www.synergymp.com/","synergymp.com/","","0","1"
"001F000001mVitiIAC","001F000001mViti","Synervoz Communications","Canada","http://www.synervoz.com","synervoz.com","https://www.crunchbase.com/organization/synervoz-communications","0","0"
"0011Y000031IGi7QAG","0011Y000031IGi7","Synio","Belgium","https://syn.io","syn.io","","1","0"
"0011Y00002rb94PQAQ","0011Y00002rb94P","Syntoniq","United States","https://www.syntoniq.com","syntoniq.com","https://www.crunchbase.com/organization/syntoniq","0","0"
"0011Y00002reOuHQAU","0011Y00002reOuH","Syrona","United Kingdom","https://www.syronawomen.com/","syronawomen.com/","https://www.crunchbase.com/organization/syrona-women","0","0"
"0012A00002FS8p3QAD","0012A00002FS8p3","sysfive.com GmbH","Germany","http://sysfive.com","sysfive.com","","0","1"
"0011Y000035xuzEQAQ","0011Y000035xuzE","Systronics","United Arab Emirates","http://www.systronics.ae","systronics.ae","","1","0"
"0011Y00002kJTvlQAG","0011Y00002kJTvl","Sysygy","Australia","https://www.sysygy.com.au/","sysygy.com.au/","","0","1"
"0012A00002IAVG6QAP","0012A00002IAVG6","Syte.ai","Israel","","","","0","1"
"0011Y00002lAkHlQAK","0011Y00002lAkHl","Syzygy Plasmonics","United States","http://plasmonics.tech/","plasmonics.tech/","https://www.crunchbase.com/organization/syzygy-plasmonics","0","0"
"0011Y00002rcZGBQA2","0011Y00002rcZGB","SZS Engineering Access Inc","United States","http://www.szs.engineering","szs.engineering","","1","0"
"0011Y00002nurvmQAA","0011Y00002nurvm","T.C.E. International Pte Ltd","Singapore","http://www.tceinternational.com","tceinternational.com","","1","0"
"0011Y00002reP0jQAE","0011Y00002reP0j","T51","Russian Federation","","","","0","1"
"0011Y00002nuyo2QAA","0011Y00002nuyo2","Taba","United States","https://www.tabaapp.com/","tabaapp.com/","","1","0"
"0012A00002SHzPFQA1","0012A00002SHzPF","Tabarnapp","Canada","https://tabarnapp.com","tabarnapp.com","","0","1"
"0011Y00002nuLEAQA2","0011Y00002nuLEA","Tablee","United States","https://www.tableeco.com","tableeco.com","https://www.crunchbase.com/organization/tablee","0","0"
"0012A00002DQRVyQAP","0012A00002DQRVy","Tache technologies Pvt Ltd","India","www.tachemr.com","tachemr.com","","0","1"
"0011Y00002reP33QAE","0011Y00002reP33","TachyHealth","United States","https://www.tachyhealth.com","tachyhealth.com","https://www.crunchbase.com/organization/tachyhealth","0","0"
"0011Y00002rdLxCQAU","0011Y00002rdLxC","Tachyon Systems","Australia","http://www.tachyonsys.com.au/","tachyonsys.com.au/","https://www.crunchbase.com/organization/tachyon-systems","0","0"
"0012A00002BXhN8QAL","0012A00002BXhN8","Tacoma Computer Repair Pros","United States","http://tacomacomputerrepairpros.com","tacomacomputerrepairpros.com","","0","1"
"0012A00002BrhLAQAZ","0012A00002BrhLA","Tactile Theory","Australia","https://tactiletheory.com.au/","tactiletheory.com.au/","https://www.crunchbase.com/organization/tactile-theory","0","0"
"0011Y00002reP5vQAE","0011Y00002reP5v","Tadaw","United States","","","","0","1"
"0012A00002BrjGXQAZ","0012A00002BrjGX","Tadpole Technology","","","","https://www.crunchbase.com/organization/tadpole-technology","0","0"
"0012A00002LjxaTQAR","0012A00002LjxaT","TAEL Innovations","Israel","","","","0","1"
"0012A00002IymW4QAJ","0012A00002IymW4","Tag.bio","United States","https://tag.bio/","tag.bio/","https://www.crunchbase.com/organization/tagb-io","0","0"
"0012A00002IymezQAB","0012A00002Iymez","Tag'd","Australia","http://tagd.com.au","tagd.com.au","https://www.crunchbase.com/organization/tag-d","0","0"
"0011Y00002reOtZQAU","0011Y00002reOtZ","TAG AND LOCATE","Nepal","","","","0","1"
"0012A00002SHzPKQA1","0012A00002SHzPK","TagDat Inc.","United States","http://tagdat.io","tagdat.io","https://www.crunchbase.com/organization/tagdat-inc","0","0"
"0012A00002DQRV4QAP","0012A00002DQRV4","TagDox","United Kingdom","http://www.tagdox.com","tagdox.com","https://www.crunchbase.com/organization/tagdox","0","0"
"0012A00002LjxaUQAR","0012A00002LjxaU","TagIt4Me","United States","http://tagit4.me","tagit4.me","https://www.crunchbase.com/organization/tagit4me","0","0"
"0011Y00002rb94QQAQ","0011Y00002rb94Q","Taiga Market","United States","","","","0","1"
"0012A00002DQRZAQA5","0012A00002DQRZA","TailorCV","","https://www.tailorcv.com","tailorcv.com","https://www.crunchbase.com/organization/tailorcv","0","0"
"0012A00002EKw89QAD","0012A00002EKw89","TailoredCare Enterprises","United States","http://tailoredcare.com/","tailoredcare.com/","https://www.crunchbase.com/organization/tailored-care-enterprises","0","0"
"0012A00002DQRciQAH","0012A00002DQRci","TAILORSASAP","Nigeria","tailorsasap.com","tailorsasap.com","","0","1"
"0012A00002KGp12QAD","0012A00002KGp12","Taimba Ltd","Kenya","http://www.taimba.co.ke","taimba.co.ke","https://www.crunchbase.com/organization/taimba-limited","0","0"
"0012A00002GMCjGQAX","0012A00002GMCjG","Taival Avisory Oy","Finland","https://taival.com/","taival.com/","https://www.crunchbase.com/organization/taival","0","0"
"0012A00002IUzNpQAL","0012A00002IUzNp","TAJ inc","Saudi Arabia","http://www.tajholding.com/taj/","tajholding.com/taj/","https://www.crunchbase.com/organization/taj-holding","0","0"
"0011Y00002kJOLhQAO","0011Y00002kJOLh","Take","Brazil","http://www.take.net","take.net","https://www.crunchbase.com/organization/take-net","0","0"
"0011Y00002lAjKSQA0","0011Y00002lAjKS","Takeoff Partners","Finland","http://www.takeoffpartners.com","takeoffpartners.com","https://www.crunchbase.com/organization/takeoff-partners","0","0"
"0012A00002SJMSUQA5","0012A00002SJMSU","Take The Reins Virtual Sol","Australia","http://www.takethereinsvirtualsolutions.com.au","takethereinsvirtualsolutions.com.au","","1","0"
"0011Y00002reOtOQAU","0011Y00002reOtO","takk Solution","United States","","","","0","1"
"0011Y00002rb94RQAQ","0011Y00002rb94R","TaleKick","United States","","","","0","1"
"0011Y00002rcgBwQAI","0011Y00002rcgBw","Talent Fishers","China","http://www.talent-fishers.com","talent-fishers.com","","1","0"
"0011Y00002rb94SQAQ","0011Y00002rb94S","Talent Good Inc.","United States","https://talent.social/","talent.social/","","0","1"
"0012A00002NENBqQAP","0012A00002NENBq","TalentHunter.AI","United Kingdom","https://www.talenthunter.ai","talenthunter.ai","https://www.crunchbase.com/organization/talenthunter","0","0"
"0012A00002M9b6OQAR","0012A00002M9b6O","Talent Joe Enterprises","United States","https://www.talentjoe.com/","talentjoe.com/","https://www.crunchbase.com/organization/talent-joe-enterprises","0","0"
"0011Y000035xkj0QAA","0011Y000035xkj0","Talent Peaks","Netherlands","http://www.talentpeaks.com","talentpeaks.com","","1","0"
"001F000001WiqRRIAZ","001F000001WiqRR","Talent Rover","United States","http://www.talentrover.com","talentrover.com","https://www.crunchbase.com/organization/talent-rover","0","0"
"0012A00002KFfVXQA1","0012A00002KFfVX","TalentSumo","","https://talentsumo.co","talentsumo.co","https://www.crunchbase.com/organization/talentsumo","0","0"
"0012A00002BsA6kQAF","0012A00002BsA6k","TalentSwot","Australia","https://www.talentswot.com/","talentswot.com/","https://www.crunchbase.com/organization/talentswot","0","0"
"0012A00002JsrvUQAR","0012A00002JsrvU","Tali","United States","https://www.telltali.com","telltali.com","https://www.crunchbase.com/organization/tali","0","0"
"0012A00002SJV7aQAH","0012A00002SJV7a","TalkDoc","","","","https://www.crunchbase.com/organization/talkdoc","0","0"
"0012A00002GIvpOQAT","0012A00002GIvpO","TalkPoint","United States","http://www.talkpoint.com/","talkpoint.com/","https://www.crunchbase.com/organization/talkpoint","0","0"
"0012A00002SJV5YQAX","0012A00002SJV5Y","Talk to Ri","Ukraine","https://talktori.com","talktori.com","","0","1"
"0012A00002Tb8azQAB","0012A00002Tb8az","tambourine inc.","United States","http://www.Tambourine.com","Tambourine.com","https://www.crunchbase.com/organization/tambourine","0","0"
"0011Y00002rapqEQAQ","0011Y00002rapqE","Tambua Health","United States","https://www.tambuahealth.com","tambuahealth.com","https://www.crunchbase.com/organization/tambua-health","0","0"
"0012A00002CbOTCQA3","0012A00002CbOTC","Tampon Tribe","United States","https://tampontribe.com/","tampontribe.com/","https://www.crunchbase.com/organization/tampon-tribe","0","0"
"0012A00002SJH2SQAX","0012A00002SJH2S","Tank Stream Ventures","Australia","http://www.tankstream.vc","tankstream.vc","https://www.crunchbase.com/organization/tank-stream-ventures","0","0"
"0012A00002SJV6hQAH","0012A00002SJV6h","Tap 2 Form","United States","www.Tap2Form.com","Tap2Form.com","","0","1"
"0012A00002LlisUQAR","0012A00002LlisU","Tapbud","Australia","http://www.tapbud.com.au","tapbud.com.au","","0","1"
"0012A00002SIuiqQAD","0012A00002SIuiq","Tap Cube Studios","India","https://www.tapcubestudios.com","tapcubestudios.com","https://www.crunchbase.com/organization/tap-cube-studios-llp","0","0"
"001F000001qDdLUIA0","001F000001qDdLU","TapGenes","United States","https://tapgenes.com","tapgenes.com","https://www.crunchbase.com/organization/tapgenes","0","0"
"0011Y00002rb94TQAQ","0011Y00002rb94T","TapGlance","United States","http://www.blackmana.com/","blackmana.com/","https://www.crunchbase.com/organization/black-mana-studios","0","0"
"0012A00002DQRXiQAP","0012A00002DQRXi","Taplend","United Kingdom","https://taplend.com/en","taplend.com/en","https://www.crunchbase.com/organization/taplend","0","0"
"0011Y00002rb94UQAQ","0011Y00002rb94U","Tap-n-Fresh","United States","http://tapnfresh.com","tapnfresh.com","","0","1"
"0011Y00002rb94VQAQ","0011Y00002rb94V","Tapped.in","United States","harvdog.net","harvdog.net","","0","1"
"0012A00002SI4NAQA1","0012A00002SI4NA","tappON","","https://www.tappon.co","tappon.co","https://www.crunchbase.com/organization/tappon","0","0"
"0011Y00002reOzgQAE","0011Y00002reOzg","TapPRO","United States","talentaccessportal.com","talentaccessportal.com","","0","1"
"0012A00002IymXmQAJ","0012A00002IymXm","Tapp That App","United States","https://tappthatapp.io","tappthatapp.io","https://www.crunchbase.com/organization/tapp-that-app","0","0"
"0011Y00002rb94WQAQ","0011Y00002rb94W","tapReplay","United States","http://www.tapreplay.com/","tapreplay.com/","https://www.crunchbase.com/organization/tapreplay","0","0"
"0011Y00002rb94XQAQ","0011Y00002rb94X","TapTeam","United States","blackmixture.com","blackmixture.com","","0","1"
"001F000001iGBfIIAW","001F000001iGBfI","tapTrax","United States","http://taptrax.co","taptrax.co","https://www.crunchbase.com/organization/taptrax","0","0"
"0011Y00002reP3rQAE","0011Y00002reP3r","taptrip","United Kingdom","","","","0","1"
"0012A00002EKw85QAD","0012A00002EKw85","Tapyness","United States","https://www.tapyness.com/","tapyness.com/","https://www.crunchbase.com/organization/tapyness","0","0"
"001F000001RfWyQIAV","001F000001RfWyQ","TargetX","United States","http://www.targetx.com/","targetx.com/","https://www.crunchbase.com/organization/targetx","0","0"
"0012A000029dkhwQAA","0012A000029dkhw","Taringa!","Argentina","http://taringa.net","taringa.net","https://www.crunchbase.com/organization/taringa","0","0"
"0012A00002SIugjQAD","0012A00002SIugj","TARRA","Indonesia","https://www.tarra.co.id","tarra.co.id","https://www.crunchbase.com/organization/tarra","0","0"
"0011Y00002rb94YQAQ","0011Y00002rb94Y","Tasit Labs","United States","https://tasit.io","tasit.io","https://www.crunchbase.com/organization/tasit-labs","0","0"
"0011Y0000357c0SQAQ","0011Y0000357c0S","Taskable","United Kingdom","","","","0","1"
"0011Y00002rbsVoQAI","0011Y00002rbsVo","TaskRabbit","United States","http://www.taskrabbit.com","taskrabbit.com","https://www.crunchbase.com/organization/taskrabbit","0","0"
"0012A00002LjxaVQAR","0012A00002LjxaV","TaskUnite Inc.","United States","","","","0","1"
"0012A000029Sn79QAC","0012A000029Sn79","TaskUs","United States","http://taskus.com","taskus.com","https://www.crunchbase.com/organization/taskus","0","0"
"0012A00002DQRb4QAH","0012A00002DQRb4","Tassel Software","United States","http://www.tasselsoftware.com","tasselsoftware.com","https://www.crunchbase.com/organization/tassel-software","0","0"
"0011Y00002reOo4QAE","0011Y00002reOo4","TasteGuru AI","Canada","tasteguru.ai","tasteguru.ai","","0","1"
"0012A00002LjxaWQAR","0012A00002LjxaW","Tastes","United States","","","","0","1"
"0011Y00002rc31TQAQ","0011Y00002rc31T","Tat Capital","Switzerland","http://www.tat.ch","tat.ch","https://www.crunchbase.com/organization/tat-capital-partners","0","0"
"0012A00002SIuhAQAT","0012A00002SIuhA","Tatisis","Nigeria","https://www.tatisis.com","tatisis.com","","0","1"
"0012A00002IymdjQAB","0012A00002Iymdj","Tatjack","United States","tatjack.com","tatjack.com","","0","1"
"0012A00002DQRVKQA5","0012A00002DQRVK","Tatum Games, LLC","United States","http://tatumgames.com/","tatumgames.com/","https://www.crunchbase.com/organization/tatum-games-llc","0","0"
"0011Y00002reP2ZQAU","0011Y00002reP2Z","Tavan App Launch","Bulgaria","https://tavan.app/","tavan.app/","https://www.crunchbase.com/organization/tavan","0","0"
"0012A00002WH2lBQAT","0012A00002WH2lB","Taveza","United States","https://www.taveza.com","taveza.com","https://www.crunchbase.com/organization/taveza","0","0"
"0012A00002MARGrQAP","0012A00002MARGr","TAVO.tech","","http://tavo-tech.com","tavo-tech.com","","0","1"
"0011Y00002rb94ZQAQ","0011Y00002rb94Z","Tavolo","United States","","","","0","1"
"0011Y00002rb94aQAA","0011Y00002rb94a","TaxBit","United States","https://www.taxbit.com/","taxbit.com/","https://www.crunchbase.com/organization/taxbit","0","0"
"0012A00002TZzXVQA1","0012A00002TZzXV","TaxButler","Germany","https://taxbutler.de/","taxbutler.de/","https://www.crunchbase.com/organization/taxbutler","0","0"
"0012A00002NnxRfQAJ","0012A00002NnxRf","TaxFox","Australia","www.taxfox.com.au","taxfox.com.au","","0","1"
"0011Y00002rcASEQA2","0011Y00002rcASE","TaxFox Australia Pty Ltd","Australia","","","","0","1"
"0012A00002SIujuQAD","0012A00002SIuju","Taxidio Travel India Private Limited","India","www.taxidio.com","taxidio.com","","0","1"
"0012A00002Lsds7QAB","0012A00002Lsds7","Taxnexus","United States","https://www.taxnexus.net","taxnexus.net","https://www.crunchbase.com/organization/taxnexus","0","0"
"0011Y00002kJOLbQAO","0011Y00002kJOLb","TaxTaker","United States","https://taxtaker.com","taxtaker.com","https://www.crunchbase.com/organization/taxtaker","0","0"
"0012A000029MZFUQA4","0012A000029MZFU","Taylor & Hart","United Kingdom","https://www.taylorandhart.com","taylorandhart.com","https://www.crunchbase.com/organization/rare-pink","0","0"
"0012A00002GMEJrQAP","0012A00002GMEJr","TaylorCare Recruitment","Australia","taylorcare.com.au","taylorcare.com.au","","0","1"
"0012A00002FTlUSQA1","0012A00002FTlUS","Taylored to Code","United States","","","","0","1"
"0012A00002KGp13QAD","0012A00002KGp13","Taylor Oballa Murray Leyland LLP","United States","","","","0","1"
"0012A00002LlisrQAB","0012A00002Llisr","TBC","Australia","","","","0","1"
"0012A00002SI1xsQAD","0012A00002SI1xs","TBD","United States","http://www.post-employment.com/","post-employment.com/","https://www.crunchbase.com/organization/tbd-co","0","0"
"0011Y00002lAiLtQAK","0011Y00002lAiLt","Tbwa/chiat/day","United States","http://www.tbwa.com","tbwa.com","https://www.crunchbase.com/organization/tbwa-group","0","0"
"0012A00002SHudVQAT","0012A00002SHudV","T-Cetra, LLC","United States","http://www.tcetra.com","tcetra.com","","1","0"
"0012A00002CEZZuQAP","0012A00002CEZZu","TeacherTalent","United States","https://teachertalent.io","teachertalent.io","https://www.crunchbase.com/organization/teachertalent","0","0"
"0011Y00002lAQjEQAW","0011Y00002lAQjE","TeachKloud","Ireland","https://www.teachkloud.com/","teachkloud.com/","https://www.crunchbase.com/organization/teachkloud","0","0"
"0012A00002NnxROQAZ","0012A00002NnxRO","Teach Ted","Australia","www.teachted.com.au","teachted.com.au","","0","1"
"0012A00002LjxaXQAR","0012A00002LjxaX","Teacup Inc","Israel","goteacup.com","goteacup.com","","0","1"
"0011Y00002rb94dQAA","0011Y00002rb94d","Team_dailyKARMA","United States","","","","0","1"
"0011Y00002rb94bQAA","0011Y00002rb94b","team5","United States","http://goteam5.com","goteam5.com","","0","1"
"0011Y00002reP66QAE","0011Y00002reP66","Team Bleisure I/O","United States","","","","0","1"
"0012A00002DQRXaQAP","0012A00002DQRXa","TeamBot.ai","Latvia","https://teambot.ai","teambot.ai","https://www.crunchbase.com/organization/teambot-ai","0","0"
"001F000001SRFI8IAP","001F000001SRFI8","Team Builder Ventures","United States","","","https://www.crunchbase.com/organization/team-builder-ventures","0","0"
"0011Y00002rb94cQAA","0011Y00002rb94c","TeamCatInTheBox","United States","https://catinthebox.xyz/","catinthebox.xyz/","","0","1"
"0012A00002LjxaYQAR","0012A00002LjxaY","Team Clientbucket","United States","http://clientbucket.com","clientbucket.com","https://www.crunchbase.com/organization/clientbucket","0","0"
"0012A00002LjxaZQAR","0012A00002LjxaZ","Team Fittus","United States","","","","0","1"
"0012A00002LjxaaQAB","0012A00002Ljxaa","Team GoGoGuest","United States","https://gogoguest.com","gogoguest.com","https://www.crunchbase.com/organization/gogoguest-inc","0","0"
"0011Y00002reOzMQAU","0011Y00002reOzM","Team intiigra","Nigeria","","","","0","1"
"0012A00002LjxabQAB","0012A00002Ljxab","Team Logan","United States","","","","0","1"
"0012A00002LjxacQAB","0012A00002Ljxac","Team Loop","United States","http://matrixmediation.com","matrixmediation.com","https://www.crunchbase.com/organization/matrix-mediation","0","0"
"0012A00002LjxadQAB","0012A00002Ljxad","Team Mixtape","United States","","","","0","1"
"0012A00002SHzRXQA1","0012A00002SHzRX","Team Mobot","United States","https://www.teammobot.com/","teammobot.com/","https://www.crunchbase.com/organization/team-mobot","0","0"
"0011Y00002rb94eQAA","0011Y00002rb94e","Team N","United States","http://twitter.com/najah_safiya","twitter.com/najah_safiya","","0","1"
"0012A00002LjxaeQAB","0012A00002Ljxae","Team QCheque","United States","","","","0","1"
"0011Y00002reOoKQAU","0011Y00002reOoK","Team Shoppe","Canada","","","","0","1"
"0012A00002LjxafQAB","0012A00002Ljxaf","Team SnapKirana","India","","","","0","1"
"0011Y00002rb94fQAA","0011Y00002rb94f","Team SnapSupport","United States","http://www.snapsupport.io","snapsupport.io","https://www.crunchbase.com/organization/snapsupport","0","0"
"001F000001aPvsqIAC","001F000001aPvsq","Team Spirit","Japan","http://www.teamspirit.co.jp/eng/","teamspirit.co.jp/eng/","https://www.crunchbase.com/organization/team-spirit","0","0"
"001F000001TjycPIAR","001F000001TjycP","Teamsquare","Australia","http://teamsquare.io","teamsquare.io","https://www.crunchbase.com/organization/teamsquare","0","0"
"0011Y00002rb94gQAA","0011Y00002rb94g","Team Subchannel","United States","catatek.com","catatek.com","","0","1"
"0011Y00002rb94hQAA","0011Y00002rb94h","Team Sundae","United States","https://sundae.space/","sundae.space/","","0","1"
"0011Y00002reOuFQAU","0011Y00002reOuF","Team TrustGiving","United Kingdom","","","","0","1"
"0011Y00002reOzJQAU","0011Y00002reOzJ","Team Visi","Nigeria","","","","0","1"
"0011Y0000357byOQAQ","0011Y0000357byO","Team Vocano","United States","","","","0","1"
"0011Y00002reP2QQAU","0011Y00002reP2Q","Team Whelp!","United States","https://getwhelp.com","getwhelp.com","https://www.crunchbase.com/organization/whelp","0","0"
"0011Y00002reP7eQAE","0011Y00002reP7e","Team Xoanon","United States","xoanonlabs.io","xoanonlabs.io","","0","1"
"0011Y00002reOoXQAU","0011Y00002reOoX","Team Zygg","Canada","ridezyyg.com","ridezyyg.com","","0","1"
"0012A00002IUnpGQAT","0012A00002IUnpG","Tech.Co Media","United States","","","","0","1"
"0012A00002KHXwJQAX","0012A00002KHXwJ","techassignment","United States","http://www.techassignment.com","techassignment.com","","0","1"
"0011Y00002rcAS3QAM","0011Y00002rcAS3","Techbench Capital","Australia","techbenchcapital.com","techbenchcapital.com","","0","1"
"0012A00002IAVFyQAP","0012A00002IAVFy","TechBrainiacs","United States","","","","0","1"
"0012A00002KGp14QAD","0012A00002KGp14","Tech by Superwomen","United States","","","","0","1"
"001F000001tA49jIAC","001F000001tA49j","TechCanary","United States","https://techcanary.com/","techcanary.com/","https://www.crunchbase.com/organization/techcanary","0","0"
"0012A00002DQRd7QAH","0012A00002DQRd7","TechCare","Israel","http://www.techcareltd.com/","techcareltd.com/","https://www.crunchbase.com/organization/techcare","0","0"
"0012A000027vI39QAE","0012A000027vI39","Techcon Labs","United Kingdom","http://www.techconlabs.com","techconlabs.com","","0","1"
"0011Y00002rb94jQAA","0011Y00002rb94j","TechForce.ai","United States","http://www.techforce.ai","techforce.ai","https://www.crunchbase.com/organization/techforce-ai","0","0"
"0011Y00002cjs1HQAQ","0011Y00002cjs1H","Techforce Services","Australia","https://techforceservices.com.au/","techforceservices.com.au/","https://www.crunchbase.com/organization/techforce-services","0","0"
"001F000001bHLLLIA4","001F000001bHLLL","Techila Solutions","India","http://www.techilasolutions.com/","techilasolutions.com/","","0","1"
"0011Y00002reOyyQAE","0011Y00002reOyy","TechLink Insights","United States","https://www.techlink.global","techlink.global","https://www.crunchbase.com/organization/techlink-insights-by-millennial-tech","0","0"
"0011Y00003575q4QAA","0011Y00003575q4","TechMagic","Ukraine","https://www.techmagic.co","techmagic.co","https://www.crunchbase.com/organization/techmagic","0","0"
"0012A00002Hbie8QAB","0012A00002Hbie8","TechMatrix Pte Ltd","Singapore","http://www.techmatrixconsulting.com/","techmatrixconsulting.com/","","0","1"
"0011Y00002rb94kQAA","0011Y00002rb94k","Techmob","United States","http://techmobusa.com","techmobusa.com","","0","1"
"0012A00002FE1QaQAL","0012A00002FE1Qa","Technet","United States","http://www.technet.org/","technet.org/","https://www.crunchbase.com/organization/technet","0","0"
"0012A00001vOb5BQAS","0012A00001vOb5B","Tech Networks of Boston","United States","http://techboston.com","techboston.com","https://www.crunchbase.com/organization/tech-networks-of-boston","0","0"
"001F000001M5CHiIAN","001F000001M5CHi","Technical Integrity","United States","http://technicalintegrity.com/","technicalintegrity.com/","https://www.crunchbase.com/organization/technical-integrity","0","0"
"0012A000021E8lgQAC","0012A000021E8lg","Technic Inc.","United States","http://technic.com","technic.com","https://www.crunchbase.com/organization/technic-inc","0","0"
"0011Y0000357byEQAQ","0011Y0000357byE","TechnoCarbon Technologies France","France","technocarbon.fr","technocarbon.fr","","0","1"
"0012A00002KGp15QAD","0012A00002KGp15","Technology Hub","United States","https://www.hubtoken.org/","hubtoken.org/","https://www.crunchbase.com/organization/hub-4","0","0"
"001F000001kgGg0IAE","001F000001kgGg0","Technology One","Australia","http://technologyonecorp.com/","technologyonecorp.com/","https://www.crunchbase.com/organization/technology-one","0","0"
"0011Y0000357UK9QAM","0011Y0000357UK9","Technopath","United States","http://technopath.io","technopath.io","","1","0"
"0011Y00002reP38QAE","0011Y00002reP38","TECH NOVITAS","France","http://novitasgroup.com","novitasgroup.com","https://www.crunchbase.com/organization/novitas","0","0"
"0012A000020jlimQAA","0012A000020jlim","Techofinity Inc.","Canada","http://www.techofinity.com","techofinity.com","https://www.crunchbase.com/organization/techofinity","0","0"
"0011Y00002rcOjaQAE","0011Y00002rcOja","Techonomics","United States","https://www.techonomics.ai","techonomics.ai","https://www.crunchbase.com/organization/techonomics","0","0"
"0012A00002TaMBMQA3","0012A00002TaMBM","Tech Ready Women Pty Ltd","Australia","http://techreadywomen.com","techreadywomen.com","","0","1"
"0012A000029rIcyQAE","0012A000029rIcy","Tech Solutions for the Refugee Crisis in EMEA & Beyond","United States","https://angel.co/stealth-startup-tech-solutions-for-refugee-crisis-in-emea-beyond","angel.co/stealth-startup-tech-solutions-for-refugee-crisis-in-emea-beyond","","0","1"
"001F000001IvIGtIAN","001F000001IvIGt","Techstars","United States","https://www.techstars.com/","techstars.com/","https://www.crunchbase.com/organization/techstars","0","0"
"0011Y00002rb94lQAA","0011Y00002rb94l","Techstars Test","United States","http://www.google.com","google.com","","0","1"
"0012A00002LjxagQAB","0012A00002Ljxag","Tech-Tailor Solutions Private Limited","India","","","","0","1"
"0012A00002BJFdLQAX","0012A00002BJFdL","Techtime","New Zealand","http://techtime.co.nz","techtime.co.nz","https://www.crunchbase.com/organization/techtime","0","0"
"001F000001nZcJ7IAK","001F000001nZcJ7","TechWears.com","United States","http://www.techwears.com/","techwears.com/","","0","1"
"0012A00002HdhCpQAJ","0012A00002HdhCp","Tectonic","United States","http://www.gettectonic.com/","gettectonic.com/","https://www.crunchbase.com/organization/tectonic","0","0"
"0011Y00002rb94mQAA","0011Y00002rb94m","Tee.Systems","United States","columbia.edu","columbia.edu","","0","1"
"0011Y00002reOncQAE","0011Y00002reOnc","Teen Hustl","United States","","","","0","1"
"0012A00002KFfVkQAL","0012A00002KFfVk","TeenLink","United States","","","","0","1"
"0011Y00002reP8YQAU","0011Y00002reP8Y","Tego by Devout Technologies, inc.","United States","https://tegoandgo.com","tegoandgo.com","https://www.crunchbase.com/organization/tego-7458","0","0"
"0012A00002IymdXQAR","0012A00002IymdX","Teijal, Inc.","","http://www.formcarry.com","formcarry.com","https://www.crunchbase.com/organization/formcarry","0","0"
"0011Y00002rb94nQAA","0011Y00002rb94n","Tejon Technologies, Inc","United States","http://www.TejonTech.com","TejonTech.com","https://www.crunchbase.com/organization/tejon-technologies-inc","0","0"
"0011Y00002lAdtxQAC","0011Y00002lAdtx","Teknik, Inc.","United States","http://www.cloudteknik.com","cloudteknik.com","","1","0"
"0012A00002IymUpQAJ","0012A00002IymUp","Teko","Philippines","https://teko.ph","teko.ph","https://www.crunchbase.com/organization/teko","0","0"
"0012A00002Ta06BQAR","0012A00002Ta06B","Tektos","China","http://tektosworld.com/","tektosworld.com/","https://www.crunchbase.com/organization/tektos-794a","0","0"
"0012A00002SHsRzQAL","0012A00002SHsRz","Tekuma","Australia","http://tekuma.tech/","tekuma.tech/","https://www.crunchbase.com/organization/tekuma-2","0","0"
"0011Y0000357c3OQAQ","0011Y0000357c3O","Tekuma.tech","Australia","https://www.tekuma.tech/","tekuma.tech/","","0","1"
